seller,buyer,post_id,buyer_comment_id,seller_comment_id,buyer_comment_time,seller_comment_time,rule,confidence,confidence_score
FuzzyDunlopSeeEye,I-Hate-Accounting,1r2fv0v,o4wlnid,o4wucm7,2026-02-12 01:22:23+00:00,2026-02-12 02:15:11+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,Phata12345,1r2fv0v,o4wn04q,o4wuo76,2026-02-12 01:30:46+00:00,2026-02-12 02:17:07+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,theanomalyg,1r2fv0v,o4wslpx,o4wzp5i,2026-02-12 02:04:45+00:00,2026-02-12 02:46:56+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,Life_Accountant9313,1r2fv0v,o4wvyfz,o4x23ur,2026-02-12 02:24:45+00:00,2026-02-12 03:01:19+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,AdMobile1074,1r2fv0v,o4wzm66,o4xamam,2026-02-12 02:46:27+00:00,2026-02-12 03:56:19+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,MaleficentPapaya4768,1r2fv0v,o4x375f,o4x9u2f,2026-02-12 03:08:04+00:00,2026-02-12 03:51:08+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,tueueuue,1r2fv0v,o4ztu8k,o530b02,2026-02-12 15:29:07+00:00,2026-02-13 00:53:38+00:00,seller_confirmed,high,1.0
rooneyskywalker,Soggy_Currency4893,1r2f58q,o4wfy48,o4wgbsw,2026-02-12 00:47:46+00:00,2026-02-12 00:50:00+00:00,seller_confirmed,high,1.0
rooneyskywalker,B_danky,1r2f58q,o4wfzsq,o4whvvb,2026-02-12 00:48:03+00:00,2026-02-12 00:59:18+00:00,seller_confirmed,high,1.0
stackinggold,Ordinary-Nature-8704,1r18a2k,o4nm3w3,o4pkm28,2026-02-10 18:10:58+00:00,2026-02-10 23:51:34+00:00,seller_confirmed,high,1.0
stackinggold,JestLookatDat,1r18a2k,o4nmzcm,o4nwich,2026-02-10 18:14:58+00:00,2026-02-10 18:58:04+00:00,seller_confirmed,high,1.0
stackinggold,TruthAny523,1r18a2k,o4nn1rg,o4nxmyd,2026-02-10 18:15:17+00:00,2026-02-10 19:03:13+00:00,seller_confirmed,high,1.0
stackinggold,kamarian91,1r18a2k,o4nno7e,o4pl135,2026-02-10 18:18:06+00:00,2026-02-10 23:53:51+00:00,seller_confirmed,high,1.0
stackinggold,mxwllbkr,1r18a2k,o4noc3t,o4pl3zu,2026-02-10 18:21:06+00:00,2026-02-10 23:54:19+00:00,seller_confirmed,high,1.0
stackinggold,whoisbenguthrie,1r18a2k,o4nxm4s,o4nzrrf,2026-02-10 19:03:06+00:00,2026-02-10 19:13:04+00:00,seller_confirmed,high,1.0
xxSpeedysxx,Heavy_Surround779,1r0q4gc,o4k0win,o4k1f6p,2026-02-10 03:46:47+00:00,2026-02-10 03:50:05+00:00,seller_confirmed,high,1.0
xxSpeedysxx,ApexLamb,1r0q4gc,o4k0r2l,o4k1eya,2026-02-10 03:45:50+00:00,2026-02-10 03:50:03+00:00,seller_confirmed,high,1.0
xxSpeedysxx,YouLiving1246,1r0q4gc,o4k8oj4,o4k9jrs,2026-02-10 04:39:10+00:00,2026-02-10 04:45:13+00:00,seller_confirmed,high,1.0
Objective-Cap-7697,FewTransportation512,1r0ne8t,o4jgzb3,o4jhwm8,2026-02-10 01:47:14+00:00,2026-02-10 01:52:38+00:00,seller_confirmed,high,1.0
Objective-Cap-7697,BBala422,1r0ne8t,o4ju1of,o4juor7,2026-02-10 03:03:49+00:00,2026-02-10 03:07:45+00:00,seller_confirmed,high,1.0
rooneyskywalker,PhysicsNo7200,1r0ly60,o4j5wgc,o4j6cf8,2026-02-10 00:42:35+00:00,2026-02-10 00:45:10+00:00,seller_confirmed,high,1.0
rooneyskywalker,Visible_Prompt_514,1r0ly60,o4j6wf7,o4jn34q,2026-02-10 00:48:24+00:00,2026-02-10 02:22:43+00:00,seller_confirmed,high,1.0
rooneyskywalker,Tsev33,1r0ly60,o4jdxis,o4jn8ey,2026-02-10 01:29:20+00:00,2026-02-10 02:23:35+00:00,seller_confirmed,high,1.0
rooneyskywalker,HoreDonTheBad,1r0ly60,o4jfyk8,o4jnmhd,2026-02-10 01:41:20+00:00,2026-02-10 02:25:51+00:00,seller_confirmed,high,1.0
rooneyskywalker,a3quit4s_,1r0ly60,o4j6a8w,o4jmzgf,2026-02-10 00:44:49+00:00,2026-02-10 02:22:08+00:00,seller_confirmed,high,1.0
rooneyskywalker,dajmann,1r0ly60,o4j6cqx,o4jmzub,2026-02-10 00:45:13+00:00,2026-02-10 02:22:12+00:00,seller_confirmed,high,1.0
rooneyskywalker,Alert_Spinach8577,1r0ly60,o4kiaty,o4kkpjz,2026-02-10 05:50:59+00:00,2026-02-10 06:10:59+00:00,seller_confirmed,high,1.0
stackinggold,Impressive_Sir_3886,1r8cect,o63wjib,o64xc0s,2026-02-18 19:23:01+00:00,2026-02-18 22:13:16+00:00,seller_confirmed,high,1.0
stackinggold,ProcessorChip,1r8cect,o64nool,o6626du,2026-02-18 21:29:11+00:00,2026-02-19 01:55:35+00:00,seller_confirmed,high,1.0
rooneyskywalker,NobleFinds,1r9gl71,o6c7saj,o6c85xx,2026-02-20 00:33:01+00:00,2026-02-20 00:35:14+00:00,seller_confirmed,high,1.0
rooneyskywalker,Originalalphabet,1r9gl71,o6c7vw3,o6c8m46,2026-02-20 00:33:36+00:00,2026-02-20 00:37:52+00:00,seller_confirmed,high,1.0
rooneyskywalker,NobleFinds,1r9gl71,o6c8i4x,o6cxlm4,2026-02-20 00:37:14+00:00,2026-02-20 03:10:53+00:00,seller_confirmed,high,1.0
rooneyskywalker,LilNewton,1r9gl71,o6c954o,o6cxkl8,2026-02-20 00:40:56+00:00,2026-02-20 03:10:42+00:00,seller_confirmed,high,1.0
rooneyskywalker,InspectionArtistic69,1r9gl71,o6c9yt3,o6cxcy2,2026-02-20 00:45:46+00:00,2026-02-20 03:09:21+00:00,seller_confirmed,high,1.0
rooneyskywalker,ZookeepergameHour27,1r9gl71,o6cao32,o6cxa4i,2026-02-20 00:49:57+00:00,2026-02-20 03:08:52+00:00,seller_confirmed,high,1.0
rooneyskywalker,mikeg4015,1r9gl71,o6cc3ep,o6cwfem,2026-02-20 00:58:30+00:00,2026-02-20 03:03:32+00:00,seller_confirmed,high,1.0
rooneyskywalker,AlternativeThick6763,1r9gl71,o6ccwir,o6cwemn,2026-02-20 01:03:25+00:00,2026-02-20 03:03:24+00:00,seller_confirmed,high,1.0
rooneyskywalker,paul07444,1r9gl71,o6civdo,o6cj6g9,2026-02-20 01:40:24+00:00,2026-02-20 01:42:18+00:00,seller_confirmed,high,1.0
rooneyskywalker,Lov3ism,1r9gl71,o6gd7v5,o6gdnnv,2026-02-20 17:14:48+00:00,2026-02-20 17:16:51+00:00,seller_confirmed,high,1.0
rooneyskywalker,PerspectiveDizzy1954,1r9gl71,o70gubi,o70h0ts,2026-02-23 20:15:24+00:00,2026-02-23 20:16:16+00:00,seller_confirmed,high,1.0
zenpathfinder,Sensitive-Sherbet-48,1rbebkv,o6qcx2i,o6qd0b3,2026-02-22 06:32:22+00:00,2026-02-22 06:33:11+00:00,seller_confirmed,high,1.0
zenpathfinder,Temple0fP00n,1rbebkv,o6qgehq,o6qgpg6,2026-02-22 07:04:14+00:00,2026-02-22 07:07:03+00:00,seller_confirmed,high,1.0
zenpathfinder,manyouknow,1rbebkv,o6s3u33,o6s3y8w,2026-02-22 14:59:59+00:00,2026-02-22 15:00:34+00:00,seller_confirmed,high,1.0
rooneyskywalker,Soggy_Currency4893,1rb9uw5,o6plw4t,o713p9h,2026-02-22 03:07:00+00:00,2026-02-23 22:06:35+00:00,seller_confirmed,high,1.0
rooneyskywalker,CoinSmiths,1rb9uw5,o6pife7,o6prkcf,2026-02-22 02:43:57+00:00,2026-02-22 03:46:01+00:00,seller_confirmed,high,1.0
rooneyskywalker,Apprehensive_Basis14,1rb9uw5,o6pihcj,o6prkww,2026-02-22 02:44:17+00:00,2026-02-22 03:46:07+00:00,seller_confirmed,high,1.0
rooneyskywalker,HoreDonTheBad,1rb9uw5,o6pij46,o6prl7v,2026-02-22 02:44:37+00:00,2026-02-22 03:46:11+00:00,seller_confirmed,high,1.0
rooneyskywalker,gonetoworkk,1rb9uw5,o6po4nb,o6prti5,2026-02-22 03:22:19+00:00,2026-02-22 03:47:46+00:00,seller_confirmed,high,1.0
zenpathfinder,gonetoworkk,1r9me7e,o6nwkw4,o6ock97,2026-02-21 21:00:03+00:00,2026-02-21 22:25:23+00:00,seller_confirmed,high,1.0
zenpathfinder,Phata12345,1r9me7e,o6ew0ql,o6gj7k7,2026-02-20 12:47:35+00:00,2026-02-20 17:42:45+00:00,seller_confirmed,high,1.0
zenpathfinder,CoinSmiths,1r9me7e,o6dxf5p,o6dxx6t,2026-02-20 07:52:12+00:00,2026-02-20 07:56:52+00:00,seller_confirmed,high,1.0
zenpathfinder,HealthyCabinet,1r9me7e,o6do4wu,o6dr2lt,2026-02-20 06:27:35+00:00,2026-02-20 06:53:46+00:00,seller_confirmed,high,1.0
SilverGram90,CoinSmiths,1r9n9c9,o6djxc2,o6dwk1f,2026-02-20 05:51:24+00:00,2026-02-20 07:44:12+00:00,seller_confirmed,high,1.0
SilverGram90,ChristopherKnowledge,1r9n9c9,o6dl5im,o6dn2u6,2026-02-20 06:01:48+00:00,2026-02-20 06:18:22+00:00,seller_confirmed,high,1.0
SilverGram90,Objective-Donkey8323,1r9n9c9,o6dm9sk,o6dpajk,2026-02-20 06:11:24+00:00,2026-02-20 06:37:51+00:00,seller_confirmed,high,1.0
SilverGram90,Argus-Simon,1r9n9c9,o6dmdbn,o6dsica,2026-02-20 06:12:16+00:00,2026-02-20 07:06:48+00:00,seller_confirmed,high,1.0
SilverGram90,Callaway225,1r9n9c9,o6dl1x3,o6dmtm8,2026-02-20 06:00:56+00:00,2026-02-20 06:16:10+00:00,seller_confirmed,high,1.0
stackinggold,Objective-Cap-7697,1ra6ys2,o6hrete,o6ippbf,2026-02-20 21:11:27+00:00,2026-02-21 00:15:30+00:00,seller_confirmed,high,1.0
LogicGuy141,Jazzlike-Succotash-5,1rad1se,o6iwudy,o6ix3k3,2026-02-21 00:57:02+00:00,2026-02-21 00:58:36+00:00,seller_confirmed,high,1.0
LogicGuy141,PlasmaStones,1rad1se,o6j3go1,o6j3znc,2026-02-21 01:38:23+00:00,2026-02-21 01:41:44+00:00,seller_confirmed,high,1.0
LogicGuy141,TacosTaken,1rad1se,o6j74wa,o6js7ep,2026-02-21 02:01:27+00:00,2026-02-21 04:19:54+00:00,seller_confirmed,high,1.0
LogicGuy141,ejm1025,1rad1se,o6jp9yw,o6js1f9,2026-02-21 03:59:07+00:00,2026-02-21 04:18:45+00:00,seller_confirmed,high,1.0
xxSpeedysxx,Temple0fP00n,1rabts0,o6iqkxw,o6ivzah,2026-02-21 00:20:30+00:00,2026-02-21 00:51:48+00:00,seller_confirmed,high,1.0
xxSpeedysxx,ez0299,1rabts0,o6it8du,o6ivyxw,2026-02-21 00:35:44+00:00,2026-02-21 00:51:44+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,Flood_Incantation,1raemkr,o6ja2kp,o6jfb2h,2026-02-21 02:19:45+00:00,2026-02-21 02:52:47+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,Tsev33,1raemkr,o6jevx4,o6jgjn7,2026-02-21 02:50:08+00:00,2026-02-21 03:00:42+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,rlaw66,1raemkr,o6lqei5,o6mued1,2026-02-21 14:17:32+00:00,2026-02-21 17:45:46+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,Academic-Brief47,1raemkr,o6mepxv,o6mucp8,2026-02-21 16:26:49+00:00,2026-02-21 17:45:32+00:00,seller_confirmed,high,1.0
Objective-Cap-7697,adizzle2517,1r9i01o,o6cjuwm,o6cjy7y,2026-02-20 01:46:28+00:00,2026-02-20 01:47:02+00:00,seller_confirmed,high,1.0
ZekNaemazza,klutzman007,1r9ily6,o6cpraj,o6cspp4,2026-02-20 02:22:33+00:00,2026-02-20 02:40:38+00:00,seller_confirmed,high,1.0
xxSpeedysxx,LobsterClean1905,1re07t4,o793d3i,o794lnj,2026-02-25 02:05:57+00:00,2026-02-25 02:12:58+00:00,seller_confirmed,high,1.0
zenpathfinder,9EE2H24,1re4sdi,o7lydkq,o7mkhs9,2026-02-26 23:51:18+00:00,2026-02-27 01:56:15+00:00,seller_confirmed,high,1.0
zenpathfinder,wnewto1,1re4sdi,o7a30fo,o7a3dhg,2026-02-25 05:51:58+00:00,2026-02-25 05:54:49+00:00,seller_confirmed,high,1.0
zenpathfinder,Bangbangstickemup,1re4sdi,o7a20jx,o7a3922,2026-02-25 05:44:13+00:00,2026-02-25 05:53:50+00:00,seller_confirmed,high,1.0
zenpathfinder,Heavy_Surround779,1re4sdi,o7a1yg8,o7a39s6,2026-02-25 05:43:48+00:00,2026-02-25 05:54:00+00:00,seller_confirmed,high,1.0
zenpathfinder,Signal-Hearing-2025,1re4sdi,o7a1uyj,o7a3amv,2026-02-25 05:43:02+00:00,2026-02-25 05:54:11+00:00,seller_confirmed,high,1.0
Objective-Cap-7697,intrepidagent4444,1rdygmt,o78ppsz,o78pulh,2026-02-25 00:48:37+00:00,2026-02-25 00:49:20+00:00,seller_confirmed,high,1.0
Objective-Cap-7697,Express_Policy_1770,1rdygmt,o78poni,o78prnf,2026-02-25 00:48:26+00:00,2026-02-25 00:48:53+00:00,seller_confirmed,high,1.0
Objective-Cap-7697,Legitimate_Bid_574,1rdygmt,o78y3zl,o78z6c0,2026-02-25 01:35:44+00:00,2026-02-25 01:41:54+00:00,seller_confirmed,high,1.0
Objective-Cap-7697,Professor_glob,1rdygmt,o7a4nsw,o7biuue,2026-02-25 06:04:52+00:00,2026-02-25 13:08:00+00:00,seller_confirmed,high,1.0
LogicGuy141,ldmiller33,1rclqba,o6z6nh7,o6z6yqs,2026-02-23 16:41:12+00:00,2026-02-23 16:42:38+00:00,seller_confirmed,high,1.0
LogicGuy141,HodlStonks420,1rclqba,o6z4cty,o6z5p2s,2026-02-23 16:30:37+00:00,2026-02-23 16:36:49+00:00,seller_confirmed,high,1.0
LogicGuy141,IslandTerror1,1rclqba,o6zgupi,o70ispw,2026-02-23 17:28:54+00:00,2026-02-23 20:24:48+00:00,seller_confirmed,high,1.0
LogicGuy141,keysandpeeles,1rclqba,o6zu0a5,o6zucan,2026-02-23 18:29:35+00:00,2026-02-23 18:31:05+00:00,seller_confirmed,high,1.0
LogicGuy141,EyeofHorus73,1rclqba,o6zud5w,o6zuhly,2026-02-23 18:31:11+00:00,2026-02-23 18:31:44+00:00,seller_confirmed,high,1.0
LogicGuy141,loganhughes32,1rclqba,o6z2fm5,o6z32xv,2026-02-23 16:21:43+00:00,2026-02-23 16:24:44+00:00,seller_confirmed,high,1.0
rooneyskywalker,Impressive_Sir_3886,1rd2awz,o72gcnp,o72l31j,2026-02-24 02:37:37+00:00,2026-02-24 03:05:01+00:00,seller_confirmed,high,1.0
rooneyskywalker,Sufficient_Stay_7889,1rd2awz,o72emb9,o72f2ap,2026-02-24 02:27:28+00:00,2026-02-24 02:30:03+00:00,seller_confirmed,high,1.0
rooneyskywalker,HoreDonTheBad,1rd2awz,o72h1pg,o72l3by,2026-02-24 02:41:39+00:00,2026-02-24 03:05:04+00:00,seller_confirmed,high,1.0
rooneyskywalker,InspectorMadDog,1rd2awz,o72lig1,o72s20k,2026-02-24 03:07:37+00:00,2026-02-24 03:48:15+00:00,seller_confirmed,high,1.0
rooneyskywalker,No_Association_3200,1rd2awz,o72tahm,o72tsjn,2026-02-24 03:56:17+00:00,2026-02-24 03:59:37+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,SkiBum198,1rd1g6t,o729jj0,o72e95i,2026-02-24 01:58:10+00:00,2026-02-24 02:25:21+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,MOSledgeHammer,1rd1g6t,o72a387,o72ilil,2026-02-24 02:01:22+00:00,2026-02-24 02:50:28+00:00,seller_confirmed,high,1.0
stackinggold,Grundogg,1rcpk5x,o6zu9kx,o704sct,2026-02-23 18:30:45+00:00,2026-02-23 19:18:35+00:00,seller_confirmed,high,1.0
stackinggold,keysandpeeles,1rcpk5x,o6zui5o,o704wqi,2026-02-23 18:31:49+00:00,2026-02-23 19:19:09+00:00,seller_confirmed,high,1.0
stackinggold,CoinSmiths,1rcpk5x,o6zujaa,o707i1l,2026-02-23 18:31:57+00:00,2026-02-23 19:31:14+00:00,seller_confirmed,high,1.0
stackinggold,Worldly-Shake-3451,1rcpk5x,o6zxpvu,o707ixn,2026-02-23 18:46:20+00:00,2026-02-23 19:31:20+00:00,seller_confirmed,high,1.0
stackinggold,[deleted],1rcpk5x,o6zygy3,o707jlq,2026-02-23 18:49:40+00:00,2026-02-23 19:31:26+00:00,seller_confirmed,high,1.0
xxSpeedysxx,InspectionArtistic69,1rc4a43,o6vq3by,o6vrmf6,2026-02-23 01:58:53+00:00,2026-02-23 02:08:03+00:00,seller_confirmed,high,1.0
xxSpeedysxx,Ill_Contribution9905,1rc4a43,o6vsubh,o6vwnwf,2026-02-23 02:15:29+00:00,2026-02-23 02:38:45+00:00,seller_confirmed,high,1.0
SilverGram90,Choice_Republic_29,1rc8bbt,o6wikb2,o6wjnxs,2026-02-23 05:06:25+00:00,2026-02-23 05:14:47+00:00,seller_confirmed,high,1.0
SilverGram90,ConeBone-69,1rc8bbt,o6wj3vp,o6woq0i,2026-02-23 05:10:31+00:00,2026-02-23 05:55:25+00:00,seller_confirmed,high,1.0
SilverGram90,Fluffdaddyj,1rc8bbt,o6wjbjs,o6wrvv0,2026-02-23 05:12:08+00:00,2026-02-23 06:22:19+00:00,seller_confirmed,high,1.0
SilverGram90,Parking_Order_8521,1rc8bbt,o6wk0gz,o6wosjk,2026-02-23 05:17:26+00:00,2026-02-23 05:56:00+00:00,seller_confirmed,high,1.0
stackinggold,Grundogg,1rgeu75,o7rcqcu,o7us4lh,2026-02-27 20:04:02+00:00,2026-02-28 09:37:24+00:00,seller_confirmed,high,1.0
stackinggold,Informal_Bug_76,1rgeu75,o7roko7,o7usb6w,2026-02-27 21:03:51+00:00,2026-02-28 09:39:16+00:00,seller_confirmed,high,1.0
LogicGuy141,floww_87,1rgitnd,o7roqmv,o7rp149,2026-02-27 21:04:41+00:00,2026-02-27 21:06:09+00:00,seller_confirmed,high,1.0
LogicGuy141,Objective-Cap-7697,1rgitnd,o7rpk6z,o7rpo7v,2026-02-27 21:08:49+00:00,2026-02-27 21:09:23+00:00,seller_confirmed,high,1.0
LogicGuy141,LARSOCboiii,1rgitnd,o7soyvo,o7sp941,2026-02-28 00:20:30+00:00,2026-02-28 00:22:09+00:00,seller_confirmed,high,1.0
LogicGuy141,BeneficialTackle6320,1rgitnd,o89aaxl,o8k5cbe,2026-03-02 17:01:29+00:00,2026-03-04 07:53:04+00:00,seller_confirmed,high,1.0
rooneyskywalker,Far_Comment973,1rhjd7x,o7z6ph2,o7zjd4r,2026-03-01 01:14:34+00:00,2026-03-01 02:32:06+00:00,seller_confirmed,high,1.0
rooneyskywalker,Life-Cucumber-7033,1rhjd7x,o80cc1n,o830u7j,2026-03-01 05:53:28+00:00,2026-03-01 17:23:24+00:00,seller_confirmed,high,1.0
