seller,buyer,post_id,buyer_comment_id,seller_comment_id,buyer_comment_time,seller_comment_time,rule,confidence,confidence_score
rooneyskywalker,AdvertisingSea2745,1rhjd7x,o7zgg7v,o7zjrwf,2026-03-01 02:14:23+00:00,2026-03-01 02:34:38+00:00,seller_confirmed,high,1.0
rooneyskywalker,UsEr_NaMe_0915,1rhjd7x,o7zb9dj,o7zjonf,2026-03-01 01:42:43+00:00,2026-03-01 02:34:04+00:00,seller_confirmed,high,1.0
rooneyskywalker,gymleader44,1rhjd7x,o7z4jpt,o7z5qxd,2026-03-01 01:01:22+00:00,2026-03-01 01:08:40+00:00,seller_confirmed,high,1.0
GregHutch1964,OsirisMetals,1rglxi0,o7scz06,o7slmef,2026-02-27 23:10:44+00:00,2026-02-28 00:00:53+00:00,seller_confirmed,high,1.0
GregHutch1964,Alt_twd1987,1rglxi0,o7scn7k,o7sltkh,2026-02-27 23:08:52+00:00,2026-02-28 00:02:04+00:00,seller_confirmed,high,1.0
GregHutch1964,fbisurveillancevan13,1rglxi0,o7scvjq,o7slx9u,2026-02-27 23:10:11+00:00,2026-02-28 00:02:40+00:00,seller_confirmed,high,1.0
GregHutch1964,Unable_Medicine3362,1rglxi0,o7sf1qx,o7xclh0,2026-02-27 23:22:40+00:00,2026-02-28 19:07:39+00:00,seller_confirmed,high,1.0
GregHutch1964,Krazy4Kookaburras,1rglxi0,o81ku0g,o849sgc,2026-03-01 12:39:32+00:00,2026-03-01 21:03:03+00:00,seller_confirmed,high,1.0
GregHutch1964,robertras,1rglxi0,o7sd6zj,o7slkx0,2026-02-27 23:12:00+00:00,2026-02-28 00:00:39+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,NorthStarGold,1rgord2,o7tahnf,o7tcvtc,2026-02-28 02:32:16+00:00,2026-02-28 02:47:11+00:00,seller_confirmed,high,1.0
Objective-Cap-7697,scottayydot,1rfvxk7,o7n7r8t,o7n81ay,2026-02-27 04:16:15+00:00,2026-02-27 04:18:06+00:00,seller_confirmed,high,1.0
Objective-Cap-7697,KellyCB11,1rfvxk7,o7n9s4a,o7n9xqp,2026-02-27 04:29:49+00:00,2026-02-27 04:30:52+00:00,seller_confirmed,high,1.0
Objective-Cap-7697,DBLUE711,1rfvxk7,o7q4hax,o7q9597,2026-02-27 16:32:35+00:00,2026-02-27 16:54:18+00:00,seller_confirmed,high,1.0
ZekNaemazza,ibroughtmydog,1rfupn0,o7mt9h6,o7mvy9i,2026-02-27 02:46:55+00:00,2026-02-27 03:02:27+00:00,seller_confirmed,high,1.0
ZekNaemazza,Signal-Hearing-2025,1rfupn0,o7mtbv8,o7mukjm,2026-02-27 02:47:18+00:00,2026-02-27 02:54:25+00:00,seller_confirmed,high,1.0
ZekNaemazza,shoeshine_0,1rfupn0,o7mu8oj,o7mwoeb,2026-02-27 02:52:34+00:00,2026-02-27 03:06:47+00:00,seller_confirmed,high,1.0
ZekNaemazza,Livid_Pain302,1rfupn0,o7mucxs,o7n6ei5,2026-02-27 02:53:14+00:00,2026-02-27 04:07:22+00:00,seller_confirmed,high,1.0
zenpathfinder,samsear,1rfylzu,o7npogh,o7npre6,2026-02-27 06:28:26+00:00,2026-02-27 06:29:06+00:00,seller_confirmed,high,1.0
zenpathfinder,Duriel48,1rfylzu,o7oex7x,o7pg045,2026-02-27 10:19:06+00:00,2026-02-27 14:33:31+00:00,seller_confirmed,high,1.0
rooneyskywalker,Accomplished_Let3636,1rexxa8,o7g04s8,o7g0yud,2026-02-26 02:27:45+00:00,2026-02-26 02:32:27+00:00,seller_confirmed,high,1.0
rooneyskywalker,drtacotickler,1rexxa8,o7g15z9,o7g35lr,2026-02-26 02:33:34+00:00,2026-02-26 02:44:48+00:00,seller_confirmed,high,1.0
rooneyskywalker,fatlardo,1rexxa8,o7g4jc2,o7g6dvl,2026-02-26 02:52:36+00:00,2026-02-26 03:03:13+00:00,seller_confirmed,high,1.0
rooneyskywalker,chi_town_steve,1rexxa8,o7g6qgq,o7g8ikx,2026-02-26 03:05:15+00:00,2026-02-26 03:15:38+00:00,seller_confirmed,high,1.0
ZekNaemazza,AdParty6645,1riha77,o85zby1,o862fy8,2026-03-02 02:56:38+00:00,2026-03-02 03:16:28+00:00,seller_confirmed,high,1.0
xxSpeedysxx,Taco_2s_day,1ricuqa,o85k6fe,o8ipsce,2026-03-02 01:22:55+00:00,2026-03-04 01:45:47+00:00,seller_confirmed,high,1.0
zenpathfinder,battosaimanslayer,1rhpokv,o80pwtn,o829o5o,2026-03-01 07:53:59+00:00,2026-03-01 15:11:17+00:00,seller_confirmed,high,1.0
zenpathfinder,Lonely-Debt5699,1rhpokv,o81q263,o829v24,2026-03-01 13:16:41+00:00,2026-03-01 15:12:15+00:00,seller_confirmed,high,1.0
zenpathfinder,Hank-griff,1rhpokv,o81spu8,o829j4a,2026-03-01 13:34:07+00:00,2026-03-01 15:10:33+00:00,seller_confirmed,high,1.0
zenpathfinder,Impressive_Sir_3886,1rhpokv,o82fp5v,o82ghwy,2026-03-01 15:41:25+00:00,2026-03-01 15:45:22+00:00,seller_confirmed,high,1.0
LogicGuy141,Sensitive-Sherbet-48,1ri9dvg,o84d98e,o855cnw,2026-03-01 21:20:42+00:00,2026-03-01 23:54:50+00:00,seller_confirmed,high,1.0
LogicGuy141,fantasnick999,1ri9dvg,o84ehph,o84ilsg,2026-03-01 21:27:02+00:00,2026-03-01 21:48:10+00:00,seller_confirmed,high,1.0
LogicGuy141,vtlmbrjack,1ri9dvg,o84ggqu,o84l94c,2026-03-01 21:37:12+00:00,2026-03-01 22:02:00+00:00,seller_confirmed,high,1.0
LogicGuy141,Motor-Astronaut-4045,1ri9dvg,o84ht35,o84nhjd,2026-03-01 21:44:04+00:00,2026-03-01 22:13:58+00:00,seller_confirmed,high,1.0
LogicGuy141,Forestbender,1ri9dvg,o84wxhb,o85akt3,2026-03-01 23:05:38+00:00,2026-03-02 00:25:20+00:00,seller_confirmed,high,1.0
LogicGuy141,mfmario,1ri9dvg,o86c0ib,o86dfz7,2026-03-02 04:21:26+00:00,2026-03-02 04:31:44+00:00,seller_confirmed,high,1.0
LogicGuy141,rickmoney21,1ri9dvg,o84dga8,o84e291,2026-03-01 21:21:41+00:00,2026-03-01 21:24:49+00:00,seller_confirmed,high,1.0
LogicGuy141,woztat,1ri9dvg,o84g4nk,o84kyju,2026-03-01 21:35:29+00:00,2026-03-01 22:00:27+00:00,seller_confirmed,high,1.0
LogicGuy141,Electronic-Laugh6591,1ri9dvg,o85m2hi,o85p5p2,2026-03-02 01:34:40+00:00,2026-03-02 01:53:55+00:00,seller_confirmed,high,1.0
stackinggold,NobleFinds,1rl0kkl,o8okfgg,o8okjiw,2026-03-04 23:02:08+00:00,2026-03-04 23:02:45+00:00,seller_confirmed,high,1.0
stackinggold,FuzzyDunlopSeeEye,1rl0kkl,o8olek7,o8pi9ea,2026-03-04 23:07:21+00:00,2026-03-05 02:12:38+00:00,seller_confirmed,high,1.0
stackinggold,Ok_Imagination_188,1rl0kkl,o8ok9pc,o8okfm5,2026-03-04 23:01:16+00:00,2026-03-04 23:02:09+00:00,seller_confirmed,high,1.0
stackinggold,NobleFinds,1rl0kkl,o8ok9r0,o8okh7s,2026-03-04 23:01:16+00:00,2026-03-04 23:02:23+00:00,seller_confirmed,high,1.0
stackinggold,loganhughes32,1rl0kkl,o8okflk,o8okkbx,2026-03-04 23:02:09+00:00,2026-03-04 23:02:52+00:00,seller_confirmed,high,1.0
stackinggold,Klutzy_Turnip_3011,1rl0kkl,o8okn1e,o8phany,2026-03-04 23:03:16+00:00,2026-03-05 02:07:07+00:00,seller_confirmed,high,1.0
stackinggold,fjcisco,1rl0kkl,o8onxy9,o8pidmr,2026-03-04 23:21:13+00:00,2026-03-05 02:13:19+00:00,seller_confirmed,high,1.0
stackinggold,Ocmikeyz,1rl0kkl,o8opssy,o8piijc,2026-03-04 23:31:34+00:00,2026-03-05 02:14:05+00:00,seller_confirmed,high,1.0
SilverGram90,Bestoftherest222,1rjgbnk,o8d00r6,o8d1vac,2026-03-03 05:02:47+00:00,2026-03-03 05:16:37+00:00,seller_confirmed,high,1.0
SilverGram90,adizzle2517,1rjgbnk,o8d1a7o,o8d340f,2026-03-03 05:12:10+00:00,2026-03-03 05:26:13+00:00,seller_confirmed,high,1.0
SilverGram90,Alert_Spinach8577,1rjgbnk,o8d1ee1,o8d40p9,2026-03-03 05:13:03+00:00,2026-03-03 05:33:22+00:00,seller_confirmed,high,1.0
zenpathfinder,chi_town_steve,1rkdciq,o8jrcor,o8js6oc,2026-03-04 05:50:17+00:00,2026-03-04 05:57:00+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,The_Tin_Mann,1rk4d6y,o8i28ma,o8i4z2p,2026-03-03 23:28:24+00:00,2026-03-03 23:44:05+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,ictguy24,1rk4d6y,o8hzo1l,o8i2swq,2026-03-03 23:14:04+00:00,2026-03-03 23:31:33+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,Sensitive-Sherbet-48,1rk4d6y,o8i0ecp,o8i2ty7,2026-03-03 23:18:03+00:00,2026-03-03 23:31:43+00:00,seller_confirmed,high,1.0
Objective-Cap-7697,No_Working_2284,1rjbq5t,o8c25ns,o8c27k6,2026-03-03 01:28:00+00:00,2026-03-03 01:28:19+00:00,seller_confirmed,high,1.0
Objective-Cap-7697,Jamestowne17,1rjbq5t,o8c28hy,o8c2a0n,2026-03-03 01:28:28+00:00,2026-03-03 01:28:43+00:00,seller_confirmed,high,1.0
Objective-Cap-7697,Lionheart2096,1rjbq5t,o8c3vql,o8c5biq,2026-03-03 01:38:17+00:00,2026-03-03 01:46:51+00:00,seller_confirmed,high,1.0
Objective-Cap-7697,TominatorXX,1rjbq5t,o8cnz6c,o8crput,2026-03-03 03:39:54+00:00,2026-03-03 04:04:34+00:00,seller_confirmed,high,1.0
stackinggold,comesfromVT,1rsv7lj,oa9r6lw,oa9s830,2026-03-13 18:36:06+00:00,2026-03-13 18:41:12+00:00,seller_confirmed,high,1.0
stackinggold,PickleBall_Bandit,1rsv7lj,oaa34q0,oab1rcn,2026-03-13 19:34:10+00:00,2026-03-13 22:30:29+00:00,seller_confirmed,high,1.0
xxSpeedysxx,DigKlutzy4377,1rrcu9c,o9ylreb,o9yn6zn,2026-03-12 01:14:54+00:00,2026-03-12 01:23:05+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,rarebell9,1rrau3h,o9y86c0,o9ya0rr,2026-03-11 23:59:27+00:00,2026-03-12 00:09:39+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,Stams,1rrau3h,o9ya7v8,o9yad2h,2026-03-12 00:10:44+00:00,2026-03-12 00:11:32+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,ictguy24,1rrau3h,o9yqf1q,o9z09bb,2026-03-12 01:41:31+00:00,2026-03-12 02:38:49+00:00,seller_confirmed,high,1.0
zenpathfinder,McMackMadWack,1rpnup2,o9pipxt,o9pk8f3,2026-03-10 18:03:27+00:00,2026-03-10 18:10:46+00:00,seller_confirmed,high,1.0
zenpathfinder,plasticarmsrace,1rpnup2,o9ns153,o9oth8t,2026-03-10 12:46:30+00:00,2026-03-10 16:02:38+00:00,seller_confirmed,high,1.0
zenpathfinder,PsychologicalZone748,1rpnup2,o9ngjda,o9os2be,2026-03-10 11:29:31+00:00,2026-03-10 15:55:53+00:00,seller_confirmed,high,1.0
zenpathfinder,Few_Weather37,1rpnup2,o9megpz,o9mgcrr,2026-03-10 05:35:54+00:00,2026-03-10 05:52:55+00:00,seller_confirmed,high,1.0
rooneyskywalker,rarebell9,1rrdteh,o9ytjnx,o9yu06n,2026-03-12 01:59:33+00:00,2026-03-12 02:02:14+00:00,seller_confirmed,high,1.0
rooneyskywalker,a3quit4s_,1rrdteh,o9yt07v,o9yt3rc,2026-03-12 01:56:26+00:00,2026-03-12 01:57:01+00:00,seller_confirmed,high,1.0
rooneyskywalker,TasteMaleficent,1rpjysn,o9lipi3,o9liu79,2026-03-10 01:54:22+00:00,2026-03-10 01:55:09+00:00,seller_confirmed,high,1.0
rooneyskywalker,REALArmlessHobo,1rpjysn,o9llbq0,o9lljuy,2026-03-10 02:09:45+00:00,2026-03-10 02:11:03+00:00,seller_confirmed,high,1.0
ZekNaemazza,magistersmax,1rokqde,o9ekiu0,o9em463,2026-03-09 00:03:29+00:00,2026-03-09 00:12:48+00:00,seller_confirmed,high,1.0
zenpathfinder,DRChi6,1rnwwop,o99va83,o99vjs6,2026-03-08 06:05:44+00:00,2026-03-08 06:07:53+00:00,seller_confirmed,high,1.0
rooneyskywalker,ZookeepergameHour27,1rnsc6x,o98wyuh,o998q2v,2026-03-08 02:12:04+00:00,2026-03-08 03:27:31+00:00,seller_confirmed,high,1.0
rooneyskywalker,Stalkersoul1,1rnsc6x,o98wwy0,o998oqs,2026-03-08 02:11:43+00:00,2026-03-08 03:27:16+00:00,seller_confirmed,high,1.0
rooneyskywalker,Argente_Phoenix,1rnsc6x,o98y151,o998jgr,2026-03-08 02:18:43+00:00,2026-03-08 03:26:17+00:00,seller_confirmed,high,1.0
rooneyskywalker,Unun_Pentium,1rnsc6x,o99zvtm,o9a2fqj,2026-03-08 06:44:49+00:00,2026-03-08 07:07:08+00:00,seller_confirmed,high,1.0
rooneyskywalker,Enlightened_Me,1rnsc6x,o98ystm,o998ily,2026-03-08 02:23:37+00:00,2026-03-08 03:26:08+00:00,seller_confirmed,high,1.0
rooneyskywalker,NotRandomIdiot,1rnsc6x,o98ywbd,o998h9q,2026-03-08 02:24:14+00:00,2026-03-08 03:25:53+00:00,seller_confirmed,high,1.0
rooneyskywalker,plasticarmsrace,1rnsc6x,o991qmq,o9987te,2026-03-08 02:42:20+00:00,2026-03-08 03:24:12+00:00,seller_confirmed,high,1.0
rooneyskywalker,connerp_23,1rnsc6x,o9cfuj4,o9cy6ri,2026-03-08 17:16:35+00:00,2026-03-08 18:49:33+00:00,seller_confirmed,high,1.0
xxSpeedysxx,chi_town_steve,1rlz7t8,o8vt0uq,o8vxpdf,2026-03-06 00:53:41+00:00,2026-03-06 01:21:56+00:00,seller_confirmed,high,1.0
zenpathfinder,Hour_Ad7343,1rm5mgt,o8x8nl2,o8x978p,2026-03-06 06:31:01+00:00,2026-03-06 06:35:38+00:00,seller_confirmed,high,1.0
zenpathfinder,SpeakingTheTrooth,1rm5mgt,o8xc5hx,o8zbunw,2026-03-06 07:00:46+00:00,2026-03-06 15:36:04+00:00,seller_confirmed,high,1.0
zenpathfinder,marfi311,1rm5mgt,o8yv6wz,o8zbp2c,2026-03-06 14:12:10+00:00,2026-03-06 15:35:19+00:00,seller_confirmed,high,1.0
rooneyskywalker,SiphonicHippo43,1rm15g7,o8w6rd1,o8we4k1,2026-03-06 02:15:05+00:00,2026-03-06 02:57:59+00:00,seller_confirmed,high,1.0
rooneyskywalker,RoundAttitude4730,1rm15g7,o8w8ewt,o90i2mh,2026-03-06 02:24:47+00:00,2026-03-06 18:54:45+00:00,seller_confirmed,high,1.0
rooneyskywalker,ObiWanCannoli47,1rm15g7,o8w5o2q,o8wej6w,2026-03-06 02:08:43+00:00,2026-03-06 03:00:24+00:00,seller_confirmed,high,1.0
rooneyskywalker,jangale84,1rm15g7,o8w66b3,o8wekx0,2026-03-06 02:11:40+00:00,2026-03-06 03:00:41+00:00,seller_confirmed,high,1.0
rooneyskywalker,DigKlutzy4377,1rm15g7,o8w79dn,o8wes9j,2026-03-06 02:17:59+00:00,2026-03-06 03:01:55+00:00,seller_confirmed,high,1.0
rooneyskywalker,Ag0killer99,1rm15g7,o8w7x8t,o8wf9jz,2026-03-06 02:21:52+00:00,2026-03-06 03:04:45+00:00,seller_confirmed,high,1.0
rooneyskywalker,throwawaysandlot2020,1rm15g7,o8w84at,o8wf995,2026-03-06 02:23:02+00:00,2026-03-06 03:04:42+00:00,seller_confirmed,high,1.0
rooneyskywalker,shinebawx,1rm15g7,o8w8chy,o8wf8nc,2026-03-06 02:24:24+00:00,2026-03-06 03:04:36+00:00,seller_confirmed,high,1.0
rooneyskywalker,Illustrious_Panda238,1rm15g7,o8w5mcr,o8we2er,2026-03-06 02:08:27+00:00,2026-03-06 02:57:38+00:00,seller_confirmed,high,1.0
rooneyskywalker,CoinSmiths,1rm15g7,o8w7o07,o8wf0qa,2026-03-06 02:20:20+00:00,2026-03-06 03:03:18+00:00,seller_confirmed,high,1.0
rooneyskywalker,shinebawx,1rm15g7,o8w60hw,o8wekmc,2026-03-06 02:10:43+00:00,2026-03-06 03:00:38+00:00,seller_confirmed,high,1.0
SilverGram90,chi_town_steve,1rmyzkq,o9331gh,o934k7i,2026-03-07 03:26:19+00:00,2026-03-07 03:36:22+00:00,seller_confirmed,high,1.0
SilverGram90,Ordinary-Nature-8704,1rmyzkq,o932obx,o933vch,2026-03-07 03:23:55+00:00,2026-03-07 03:31:45+00:00,seller_confirmed,high,1.0
SilverGram90,_cokedup,1rmyzkq,o933ln9,o934tav,2026-03-07 03:30:00+00:00,2026-03-07 03:38:02+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,Professor_glob,1rmt8gw,o91xm3s,o925qj8,2026-03-06 23:14:30+00:00,2026-03-07 00:02:02+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,jangale84,1rmt8gw,o91z38o,o925um8,2026-03-06 23:23:04+00:00,2026-03-07 00:02:42+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,SAVAG3_AR3S,1rmt8gw,o927wbr,o92btw2,2026-03-07 00:14:44+00:00,2026-03-07 00:38:00+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,CandidateWooden7337,1rmt8gw,o92d1ou,o92dyzt,2026-03-07 00:45:13+00:00,2026-03-07 00:50:48+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,ScottH7777,1rmt8gw,o9395sb,o939bn5,2026-03-07 04:07:11+00:00,2026-03-07 04:08:18+00:00,seller_confirmed,high,1.0
xxSpeedysxx,rooneyskywalker,1qyy1ri,o47yrs2,,2026-02-08 08:13:08+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
xxSpeedysxx,SLyons57,1qud4kk,o39axag,,2026-02-03 00:43:41+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
ZekNaemazza,RogeliosPhone,1r5xkk8,o5m9p1y,,2026-02-16 02:47:47+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
ZekNaemazza,InflationAble9896,1r47knb,o59xei2,,2026-02-14 02:28:38+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
stackinggold,ldmiller33,1r43w77,o5907v8,,2026-02-13 23:04:56+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
rooneyskywalker,pandeesh,1rhjd7x,o7ziol7,,2026-03-01 02:27:55+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
ZekNaemazza,chicorico13,1rfupn0,o7myh43,,2026-02-27 03:17:39+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
SilverGram90,trenusingtreebeard,1rjgbnk,o8d0z9t,,2026-03-03 05:09:55+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
rooneyskywalker,zenpathfinder,1rpjysn,o9sqsph,,2026-03-11 04:17:19+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
zenpathfinder,RockyMtnSilverstackr,1rm5mgt,o8zbt96,,2026-03-06 15:35:53+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
SilverGram90,rabbitt6-9,1rmyzkq,o9360w3,,2026-03-07 03:46:00+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
